Doc_ID	Cite_ID	Type	Contents	Label	Paper_ID	URL	Coords
doc0002	cite0106	Raw_Reference	"Norman, joseph Gary 1985a Restoration Archaeology Report: ArchaeologiCal Investigations in the Forecourt at Mount Clare Mansion, Baltimore, Maryland. Manuscript on file, Baltimore Center for Urban Archaeology; Balti- more, MD. 1985b Restoration Archaeology Report: Archaeological Investigations on the First Terrace, I\10Unt Clare Mansion, Baltimore, Maryland. Manuscript on file, Baltimore Center for Urban Archaeology, Balti- more, MD. 1985c Restoration Archaeology Report: The Mount Clare Orchard/Vineyard Excavation. Manuscript on file, Baltimore Center for Urban Archaeology, Balti' -more, MD."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	"30,52.12,93.00,71.53,7.11;30,59.97,101.39,192.38,7.11;30,89.23,110.27,163.37,7.11;30,89.25,118.92,163.01,7.11;30,89.25,127.80,163.41,7.11;30,89.27,137.16,35.10,7.11;30,60.21,145.56,192.61,7.11;30,89.47,154.44,163.37,7.11;30,89.25,163.07,163.01,7.11;30,89.01,171.95,163.89,7.11;30,89.51,181.32,35.10,7.11;30,60.45,189.96,192.39,7.11;30,89.44,198.84,163.06,7.11;30,89.25,207.48,163.65,7.11;30,86.31,216.60,38.54,7.11"
doc0032	cite0176	Raw_Reference	"Napoleon I: Comte de Villele on, 153 Offices: investments in, 103-106. See also Magistrates, Capitoulat Order of Malta: members excluded from portions, 125-126"		07960b0a69e7d22b239cbd1228a8585e3d361236	https://muse.jhu.edu/book/72156/pdf	"218,71.16,270.95,138.38,9.65;218,79.62,280.28,12.82,9.65;218,71.04,298.70,138.71,9.69;218,79.71,307.86,101.88,9.69;218,71.04,317.14,138.57,9.65;218,79.52,326.45,89.04,9.65"
doc0037	cite0129	Raw_Reference	Govan Parish Qhurch. (Records kept in the church).: J767-1821 The volume covering the period 1821-1856 is missing# 1856-1874		2dad2a52dd10a6d7e9c171fe5f5c0d737b96e1f9	http://theses.gla.ac.uk/73782/1/10662308.pdf	"370,90.20,611.43,305.05,8.84;370,88.20,665.13,54.80,8.84;370,90.60,682.43,311.20,8.84;370,91.60,701.13,53.35,8.84"
doc0006	cite0107	Raw_Reference	"James C. Scott, Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed (New Haven, Conn.: Yale Univer- sity Press, 1998);"		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"65,142.26,433.00,217.72,9.00;65,51.00,445.00,309.00,9.00;65,51.00,457.00,65.72,9.00"
doc0013	cite0575	Raw_Reference	"Nemacanthus, 93, 115. brevis, 117. brevispinus, 117. filifer, 116. granulosus, 117. minor, 117. monilifer, 116. priscus, 112. senticosus, 117. sentionis, 117. tuberculatus, 117."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"615,215.86,247.01,75.77,7.43;615,231.84,254.88,12.42,7.57;615,223.49,263.35,35.21,6.87;615,223.34,270.36,53.72,7.71;615,223.49,278.34,34.42,7.57;615,223.34,285.98,52.01,7.85;615,223.34,294.81,36.53,6.73;615,223.63,301.61,47.79,7.85;615,223.34,309.38,39.57,7.71;615,223.34,318.28,48.70,6.73;615,223.34,325.92,44.89,7.01;615,223.20,333.64,57.08,7.01"
doc0023	cite0514	Raw_Reference	"Skinner, B. F. The Behavior of Organisms: An Experimental Analysis. New York: App leton-Cent ury-Cro ft s, 19 38."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"548,47.28,46.43,336.22,12.60;548,57.49,56.59,127.96,12.60"
doc0096	cite0626	Raw_Reference	"&# S. D. Amussen, An ordered society : gender and class in early modern England (Oxford, ____)."		0811b0d84d8032489894b4eae2dc539982cdcd36	https://ore.exeter.ac.uk/repository/bitstream/10036/3106/1/middle%20sort%20of%20people.pdf	
doc0025	cite0053	Raw_Reference	"Schwartz, M. C. and Weintraub, J. F.,""The Pr.isoner's Wife: A Study in Crisis."" Federal Probation, 38 (1974): 20-26."		6f46058df610afebc9976ca7e4a9b9a4fb511fd5	http://escholarship.mcgill.ca/downloads/p2676w34n	"299,90.51,654.67,300.13,9.54;299,118.76,666.20,257.97,9.54;299,119.38,677.04,95.32,11.07"
doc0006	cite0191	Raw_Reference	"United Nations Economic Survey Mission. Final Report. New York: United Na- tions Publications, Document Number A/AC25/6/28, December 1949."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"260,72.00,337.00,308.98,9.00;260,84.00,349.00,275.87,9.00"
doc0100	cite0545	Raw_Reference	"Stross, F.H., H.R. Bowman, H.v. Michel, F. Asaro, and N. Hammond 1978. Mayan obsidian source correlation for southern Belize artifacts. Archaeometry 20 (1): 89-93."		1608fbb4f6d4bd5f26f9aabd9de8084f1d6d033d	https://escholarship.org/content/qt6jp2h309/qt6jp2h309.pdf?t=mggpsd	"25,86.64,671.76,376.65,10.44;25,98.72,696.00,26.99,10.44;25,145.15,695.76,211.95,10.44;25,375.45,695.76,16.55,10.44;25,411.19,696.00,46.17,10.44;25,475.86,696.00,34.42,10.44;25,97.77,720.48,234.34,10.44"
doc0032	cite0507	Raw_Reference	"J. R. Bloch, L'anoblissement au temps de Francois I er , (Paris, 1934)."		07960b0a69e7d22b239cbd1228a8585e3d361236	https://muse.jhu.edu/book/72156/pdf	"211,70.92,121.16,255.50,10.66"
doc0016	cite0121	Raw_Reference	"Bayley, J 1975b, Shakespeare Dock, Doncaster. A report on the human remains. English Heritage: Ancient Monuments Laboratory Unpublished Report, No. 104/75"		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"24,72.02,338.09,421.91,12.00;24,108.02,352.73,364.66,12.00"
doc0012	cite0013	Raw_Reference	"Risse, G., Mending Bodies, Saving Souls: A History of Hospitals (Oxford, 1999)."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"332,60.92,369.50,312.97,9.95"
doc0089	cite0480	Raw_Reference	"Huber, Ernst. Deutsche Verfassungsgeschichte. Vol. 2. Der Kampf um Einheit und Freiheit 1830 bis 1850. 2nd edn. Stuttgart: Kohlhammer, 1968."		6d1d01fd8e3650b01702c29a6eba7f926d597f9e	https://epub.ub.uni-muenchen.de/15926/1/economic_crises.pdf	"31,132.05,473.18,348.09,8.86;31,150.05,484.82,215.04,8.86"
doc0083	cite0448	Raw_Reference	JBBRAS. Journal of the Bombay Branch of the Royal Asiatic Society JBORS. Journal of the Bihar and Orissa Research Society. Jolly J. Artha^astra of Kautalya. Lahore 192J.		1489c53a5ab37d65c4735f5d823a95235a7b4396	https://eprints.soas.ac.uk/29395/1/10731540.pdf	"571,98.80,155.59,55.35,10.95;571,173.00,155.59,401.70,10.95;571,223.40,168.89,55.95,10.95;571,98.80,196.29,46.90,10.95;571,164.91,196.29,400.54,10.95;571,98.80,223.39,64.25,10.95;571,181.10,223.39,194.90,10.95;571,395.66,223.39,95.90,10.95"
doc0006	cite0211	Raw_Reference	"F. H. Humphreys to Sir John Simon, 15 December 1932, AIR 8/94, TNA."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"67,73.12,133.00,286.55,9.00"
doc0017	cite0114	FootNote	".2  ""On the issue of the Report, he [Barnett] was much troubled, having so earnestly hoped that the members would be unanimous and thus invincible"". Canon Barnett. His Life. Work and Friends, by his Wife (London, 1919), II, pp."		8abfe46527761b7c5862588c7df5101c7f385840	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/536EA4779184961716587EA2370854C8/S0020859000005472a.pdf/div-class-title-the-royal-commission-on-the-poor-laws-1905-09-div.pdf	"67,73.12,133.00,286.55,9.00"
doc0048	cite0246	Raw_Reference	"Angle, profile, mean and deviation of i. 323 standard Anglo-Saxons, mean and standard devia- tion, of cephalic index i. 290 ; of skull capacity i. 335"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"463,35.10,634.74,116.29,9.01;463,45.00,644.47,69.55,9.01;463,163.44,635.23,31.07,8.01;463,209.34,260.48,159.35,9.01;463,218.88,270.03,150.36,9.01;463,218.70,279.72,55.57,9.01"
doc0039	cite0627	Raw_Reference	"Llopis Agel_n, E., Garc_a-Hiernaux, A., Garc_a Montero, H., Gonz_lez Mariscal, M., Hern_ndez Garc_a, R., 2009. _ndices de precios de tres ciudades espa _olas 1680-1800. Am_rica Latina en la historia econ_mica, Palencia, Madrid y Sevilla, pp. 29-80."		46f850501453cf9d318a1f3535019097cebf833c	https://recyt.fecyt.es/index.php/IHE/article/download/70523/42670	
doc0006	cite0118	Raw_Reference	"Mitchell, Timothy. ""America's Egypt: Discourse of the Development Industry."" Middle East Report 169 (1991): 18-36."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"204,72.01,325.00,309.56,9.00;204,84.01,337.00,143.86,9.00"
doc0026	cite0628	Raw_Reference	"Guaranty of Home Loans Is Asked, Evening Bulletin, 2 March 1934, McDowell Collection, HOLC card 5; ""President Asks US to Guarantee Bonds to Save and Repair Homes,"" Evening Bulletin, 1 March 1934, McDowell Collection, HOLC card 5; Hoagland and Stone (1961, 471);"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	
doc0002	cite0629	Raw_Reference	"Shackel, Paul 遯ｶｽ｢ 1987 ' The Garden at the Carroll House, Annapolis, Md. In Perspectives on an 18th Century Garden, ed. 遯ｶｽ｢by Parker B. Potter, Jr. Brochure for Tourist> at the Carroll House for the 250th Anniversarv of the Birth of Charles Carroll of Carrollton, on. file at Historic Annapolis, Inc., Annapolis, MD."		2163f3963aa4bea92b2b7a4590a8ba6fbfe6c6e4	https://orb.binghamton.edu/cgi/viewcontent.cgi?article=1267&context=neha	
doc0041	cite0135	Raw_Reference	"Soloman, G. (1970). 'Peace whh the Kurds', New Outlook 14/4 (May): 35^2, 14/5 (June): 32-40."		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"369,29.04,199.68,309.12,5.50;369,40.08,210.72,111.36,5.50"
doc0013	cite0503	Raw_Reference	"Type specimen, figured by Agassiz, tom. cit. pl. xl. a. figs. 3, 4, and by Newton, op. cit. pl. i. figs. 1, 2; Chalk Marl, Hamsey, Sussex. Maniell Coll."		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"130,73.81,193.05,242.31,8.97;130,92.74,203.78,221.35,9.11;130,92.74,214.90,61.01,9.11;130,265.97,214.90,48.27,9.11"
doc0013	cite0183	Raw_Reference	"Woodwardian Museum, Cambridge. | Acondylacanthus junceus, St. John & Worthen, op. cit. vol. vi. p-4383;"		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"161,88.56,278.97,144.37,9.39;161,55.73,290.70,256.30,9.39;161,85.10,301.77,28.84,9.39"
doc0038	cite0172	Raw_Reference	"U.S. President, Message, Federa Ownership of Real Estate and Its Bearing on State and Local Taxation (76th Congress, 1st Session, House Misc. Doc. No. 111, Appendix A, Washington, D.C.: Govern- ment Printing Office, 1939. I."		a378318e7da229c581a50e1102f5b0f0fd9112ec	http://cmapspublic.ihmc.us/rid%3D1178337777574_743839881_8348/New+Deal+Activity+and+the+States.pdf	"17,30.00,143.31,325.67,10.24;17,39.84,154.47,315.89,10.24;17,39.84,165.51,316.49,10.24;17,39.83,176.38,129.42,10.46"
doc0012	cite0227	Raw_Reference	"Roelofsz, J. First surgeon 17/1/1748 Some old books and a New Testament VOC 6219"		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"309,60.98,272.45,41.16,8.85;309,140.35,272.45,47.43,8.85;309,205.55,272.45,33.08,8.85;309,256.57,272.45,58.57,8.85;309,256.57,283.45,39.49,8.85;309,256.57,294.45,37.86,8.85;309,327.44,272.45,39.16,8.85"
doc0015	cite0017	Raw_Reference	"Koo, Richard, 1988, 'Japanese Investment in Dollar Securities after the Plaza Accord,"" Statement Submitted to the Joint Economic Committee of the U.S. Congress, October 17. Published March 1989."		82f4a130c2b3246a2d85b1ab14ba94176a6bfa28	https://doi.org/10.3386/w3539	"94,108.00,379.78,410.04,8.02;94,109.00,388.69,406.80,8.88;94,108.00,399.50,409.50,8.25"
doc0070	cite0437	Raw_Reference	"Smith, Adam. An Inquiry into the Nature and Causes of the Wealth of Nations. Vol. 1. London: W. Strahan and T. Cadell, 1776."		a3ec3dd44891a4e7acc530fe554e272a117c4b8c	https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6F5225E89EFC63E8E35D0611D1834692/S0022050720000467a.pdf/div-class-title-italy-and-the-little-divergence-in-wages-and-prices-new-data-new-results-div.pdf	"30,69.00,150.31,347.97,9.69;30,89.00,162.31,165.54,9.69"
doc0016	cite0115	Raw_Reference	"Proudfoot, E and Wells, C 1975, Some Medieval and Early Burials from Back Gladstone Street, Hartlepool. A Report on the Bones. English Heritage: Ancient Monuments Laboratory Unpublished Report, No.2704."		8c23c264e55fd030f70d6cfa5776612977d10379	https://centaur.reading.ac.uk/50828/3/Work%20and%20the%20Adolescent%20in%20Medieval%20England_accepted.pdf	"30,72.02,469.99,419.14,12.00;30,107.42,484.63,390.58,12.00;30,107.42,499.27,204.13,12.00"
doc0041	cite0155	Raw_Reference	"United States of America (USA), 2, 6, 44, 272; promises of support for Barzani, 30 university in Kurdistan, planned, 258 urbanization, 8"		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"382,192.24,504.55,142.32,4.34;382,204.00,513.49,129.36,4.50;382,204.24,523.22,7.68,4.17;382,192.24,531.67,128.88,4.34;382,192.00,540.98,52.80,4.17"
doc0041	cite0564	Raw_Reference	"Beck, Peter J. (1981), 'A tedious and perilous controversy': Britain and the settlement of the Mosul dispute, 1918-1926', Middle Eastern Studies 17/2: 256-276."		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"356,27.36,341.94,311.52,5.34;356,39.36,353.17,299.28,5.17;356,39.36,364.21,93.36,5.17"
doc0023	cite0434	Raw_Reference	"Knox, T. M ., 437 n.60"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"560,49.93,388.50,83.61,11.10"
doc0048	cite0513	Raw_Reference	"Schiltberger, '' Reisebuch "" ii. 105 ftn. Schneller ii. 100, 146, 192, 208, 322 ftn., 381 ftn. ""Carmina Burana""' ii. 305 ftn."		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"474,65.34,220.04,150.69,9.01;474,65.34,229.89,163.46,9.01;474,84.78,239.86,29.68,9.01;474,75.06,249.46,124.07,9.01"
doc0025	cite0034	Raw_Reference	"Macintosh, H. ""Separation Problems in Mil,itary Wives."" American Journal of Psychiatry, 125 (1968): 260-265."		6f46058df610afebc9976ca7e4a9b9a4fb511fd5	http://escholarship.mcgill.ca/downloads/p2676w34n	"298,99.07,250.28,309.72,9.54;298,127.90,261.55,245.39,9.54;298,128.09,273.41,43.41,9.72"
doc0026	cite0630	Raw_Reference	"First Loan Man Guest of Honor, Evening Bulletin, 18 August 1933, McDowell Collection, HOLC card 4. Apparently Illinois shared Pennsylvania's claim to making the first HOLC loan. See ""Over 10,000"		1d02f6e3afa598003e4030f956e57e8feb7d6020	https://repository.upenn.edu/cgi/viewcontent.cgi?article=1007&context=cplan_papers	
doc0013	cite0508	Raw_Reference	"Asterolepis minor, L. Agassiz, ibid. (1845), pp. 94, 147, pl. xxviii. a. fig. A (in part), pl. xxx. fig. 11, pl. xxxi.a. figs. 29, 30: Asterolepis miliaris, L, Agassiz, ibid. p. 61: Chelonichthys"		9234928a487f03f740c5ead7ff669b96329e1c0a	https://www.biodiversitylibrary.org/itempdf/125733	"259,46.94,477.46,252.86,9.11;259,75.89,488.89,222.74,8.83;259,75.31,499.87,223.35,8.69"
doc0042	cite0587	Raw_Reference	"Hall, K. R. 1975 TT Khmer Commercial Development and Foreign Contacts under Suryavarman I. "" Journal of the Economic and Social History of the Orient 18:318-36. 1976a n An Introductory Essay on Southeast Asian Statecraft in the Classical Period. Tt In Explorations in Early Southeast Asian History, edited by K. R. Hall and J. K. Whitmore, pp. 1-24. Michigan Papers on South and Southeast Asia No. 11. Ann Arbor: CSSEAS Publications. 1976b tT State and Statecraft in Early Srivijaya. Tt In Explorations in Early Southeast Asian History, edited by K. R. Hall and J. K. Whitmore, pp. 61- 105. Michigan Papers on South and Southeast Asia No. 11. Ann Arbor: CSSEAS Publications. In press 'International Trade and Foreign Diplomacy in Early Medieval South India. TT Journal of the Economic anfl Social History of the Orient."		e2fdab6d844971683e03b50fe9efe3c058a3e9d9	https://library.oapen.org/bitstream/20.500.12657/41852/1/9780472901722.pdf	"307,54.18,124.47,57.37,10.80;307,69.77,139.95,22.12,10.80;307,113.02,137.38,8.72,7.02;307,121.03,139.95,224.37,10.80;307,113.46,150.99,236.86,10.80;307,113.70,162.03,264.48,10.80;307,69.78,179.07,27.21,10.80;307,113.38,176.50,3.86,7.02;307,116.89,179.07,260.34,10.80;307,113.10,190.35,117.94,10.80;307,231.27,187.78,7.10,7.02;307,246.30,190.35,120.31,10.80;307,113.22,201.63,250.04,10.80;307,113.58,212.91,242.22,10.80;307,113.22,224.19,227.55,10.80;307,113.34,235.47,107.51,10.80;307,69.77,252.39,27.09,10.80;307,112.90,249.82,6.61,7.02;307,119.26,252.39,189.64,10.80;307,309.00,249.82,6.97,7.02;307,324.57,252.39,9.79,10.80;307,113.70,263.55,232.80,10.80;307,113.93,274.71,252.70,10.80;307,114.06,285.87,252.99,10.80;307,113.22,297.03,212.76,10.80;307,68.34,314.31,285.43,10.80;307,113.70,325.47,134.43,10.80;307,247.89,322.90,9.20,7.02;307,265.26,325.47,68.50,10.80;307,113.70,336.63,212.28,10.80"
doc0005	cite0070	Raw_Reference	"D.C.: Smithsonian Institution Press. 1981). Bringing together an extraot-di- na1-v collection of rnastrrpirces In mail\ media from Egvpt, Stria. Europe. and Sorth .America, thr rxhlbition tra\eled extensil-elv throughout the Unitrd Sratr,. 60. 7'ri.sors fntimiries du Cairi. (Paris: Institut du Ilonde Arabr. 19'38)."		fc15208c55b16378032b70f869c1f4fbb260aa52	http://arthistoriography.files.wordpress.com/2012/05/blairbloomdoc.pdf	"31,338.40,286.20,252.32,7.11;31,338.40,294.88,250.32,6.75;31,338.40,303.52,250.40,6.75;31,338.16,312.16,19.39,6.75;31,345.60,320.32,224.37,6.75"
doc0012	cite0169	Raw_Reference	"Louis de Bils, or Louys de Bils, or Ludovicus de Bilsius. Anatomist. In 1659 he published Kopije van zekere ample acte van Jr. Louijs de Bils rakende de wetenschap van de oprechte anatomije des menselijken lichaams in Rotterdam. He was the first to discover a practical way to conserve dead bodies for anatomical purposes. He also proposed establishing an anatomy theatre and anatomical collection in Rotterdam. His opera omni would include Aan alle ware liefhebbers der anatomie (Rotterdam, 1659); Anatomische beschrijvinge van een wanschepsel, geboren op de Elderschans buijten Aerdenburg (Middelburg, 1659);"		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"345,72.27,510.15,308.98,8.39;345,72.27,520.15,308.92,8.53;345,72.27,530.15,308.94,8.53;345,72.27,540.15,308.95,8.39;345,72.27,550.14,308.97,8.53;345,72.27,560.14,308.98,8.53;345,72.27,570.14,273.93,8.53"
doc0028	cite0205	FootNote	"Letter to E. W. Farley, Aug. 9, 1856; Brown, S. G. Life of RufusCboaU, 324, 326."		60e42537ca2869de9092e8eb73defa2bc0857ed8	https://archive.org/download/declarationofind00beckuoft/declarationofind00beckuoft_bw.pdf	
doc0006	cite0024	Raw_Reference	"Cf. James C. Scott, Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed (New Haven: Yale University Press, 1998)."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"224,87.18,361.38,293.79,9.00;224,71.99,373.38,300.11,9.00"
doc0038	cite0224	FootNote	"This same result was found by L. J. Arrington, ""Western Agriculture and the New Deal,"" Agn'cultural Hkrtoy, XLIV (October 1970) 337-353."		a378318e7da229c581a50e1102f5b0f0fd9112ec	http://cmapspublic.ihmc.us/rid%3D1178337777574_743839881_8348/New+Deal+Activity+and+the+States.pdf	"224,87.18,361.38,293.79,9.00;224,71.99,373.38,300.11,9.00"
doc0006	cite0032	Raw_Reference	"Henry Birch Reynardson, Mesopotamia, 1914-15: Extracts from a Regi- mental Officer's Diary (London: Andrew Melrose, 1919), 272; Bell to her fam- ily, 5 December 1918, quoted in Elizabeth Burgoyne, Gertrude Bell: From Her Personal Papers, 2 vols. (London: E. Benn, 1958-61), 2:101."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"63,70.31,229.00,289.69,9.00;63,50.99,241.00,308.99,9.00;63,50.99,253.00,308.99,9.00;63,50.99,265.00,225.63,9.00"
doc0006	cite0202	Raw_Reference	"Geoffrey Collins, second in command at Basra, October 1917, quoted in Davis, Ends and Means, 230."		d6a9b486f833a3db09298ea76f05ee3cb476c8f5	https://library.oapen.org/bitstream/20.500.12657/51086/1/external_content.pdf	"63,70.00,181.00,289.97,9.00;63,50.99,193.00,111.01,9.00"
doc0048	cite0559	Raw_Reference	"Celts, early ii. 107"		66322e6103e0d8944be90aeb86f883f0e09d0797	https://www.biodiversitylibrary.org/itempdf/58316	"464,246.96,324.61,70.58,9.01"
doc0076	cite0537	Raw_Reference	"Filinger, G. A.?, 238 (81)."		044dfb18bfa94bc5643783f6a44c671fe09ac597	https://repository.naturalis.nl/pub/534974/MBMHU1962188001001.pdf	"194,56.43,379.52,100.18,5.17"
doc0023	cite0543	Raw_Reference	"This statement appears in his Third Observation on Proudhon in the Poverty of Philosophy, p. 93. In that observation he takes Proudhon to task for dislocating the limbs (Glieder) of the social system, and for overlooking the fact that in the structure of society ""all relations coexist simultaneously and support one another"" (p. 94) ."		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	"460,60.11,523.25,324.36,12.60;460,48.06,533.51,336.14,12.78;460,48.31,544.03,335.91,12.78;460,48.48,554.10,335.97,12.58;460,48.61,564.17,83.42,12.58"
doc0041	cite0540	Raw_Reference	"Trimingham, J.S., 218, 219"		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"382,192.48,170.47,94.56,4.34"
doc0045	cite0171	Raw_Reference	"Gerald O'Collins might be mentioned here: What Are They Saying About the Resur- rection? (New York: Paulist Press, 1978);"		252629afe9ff9ab4db39ffff53182ab92f94b692	https://digitalcommons.liberty.edu/cgi/viewcontent.cgi?article=1008&context=sor_fac_pubs	"6,55.30,565.61,304.56,8.10;6,37.92,576.65,142.75,8.10"
doc0012	cite0112	Raw_Reference	This graph is based on the following table: Numbers of surgeons whose legal deeds were deposited at the Batavian Weeskamer. document 1643-1650 6 1721-1730 34 1651-1660 7 1731-1740 21 1661-1670 10 1741-1750 19 1671-1680 10 1751-1760 39 1681-1690 24 1761-1770 47 1691-1700 26 1771-1780 29 1701-1710 20 1781-1790 26 1711-1720 16 1791-1793 6		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"371,72.26,50.20,308.94,8.39;371,72.26,60.19,128.24,8.53;371,335.18,86.54,33.92,8.54;371,60.91,104.58,49.75,8.39;371,222.48,104.58,53.00,8.39;371,60.90,121.59,49.60,8.39;371,222.47,121.59,52.26,8.39;371,60.89,138.60,52.90,8.39;371,222.46,138.60,52.55,8.39;371,60.89,155.61,52.90,8.39;371,222.45,155.61,53.02,8.39;371,60.88,172.62,53.54,8.39;371,222.44,172.62,53.83,8.39;371,60.87,189.63,53.71,8.39;371,222.44,189.63,53.56,8.39;371,60.86,206.64,53.91,8.39;371,222.43,206.64,53.71,8.39;371,60.85,223.65,52.70,8.39;371,222.42,223.65,49.75,8.39"
doc0023	cite0631	Raw_Reference	"Bonnet, Charles, 396 11.4, 422 n.16, 488 11ｽ･59 Bosanquet, Bernard -and associationism, 221 -and Green, T. H., 223, 465 n.133 -and religion, 35"		9d7a870c061da41b94c24ceb6360386d011b99e0	https://muse.jhu.edu/book/67900/pdf	
doc0041	cite0131	Raw_Reference	"United Kingdom (UK), 229, 272, 274, 277, 279; and oil in Kurdistan, 273, 275; and question of Mosul, 274-5; in relation to Shaikh Said's revolt, 291-2"		3689f080db2243c81a36d6969b8ec27e666038a1	https://dspace.library.uu.nl/bitstream/handle/1874/420970/ASS_Zed.pdf?sequence=1&isAllowed=y	"382,192.24,459.67,132.24,4.34;382,204.25,468.55,121.20,4.34;382,204.24,477.49,128.40,4.50;382,204.24,486.55,130.08,4.34"
doc0038	cite0117	Raw_Reference	"Leuchtenburg, William E. Franklin D. Rooseoelt and the New Deal. New York: Harper Torch Books, 1963."		a378318e7da229c581a50e1102f5b0f0fd9112ec	http://cmapspublic.ihmc.us/rid%3D1178337777574_743839881_8348/New+Deal+Activity+and+the+States.pdf	"16,47.52,380.60,325.45,10.80;16,57.36,392.24,175.33,10.01"
doc0046	cite0180	FootNote	"I See ""Primitive Marriage in Bengal."" ""Asiatic Quarterly Review,"" July, 1886. 2 See "" Widow and Infant Marriage in Bengal."" ""'Asiatic Quarterly Reaiew,"" July, 1887. This content downloaded from 185.44.77.34 on Sun, 15 Jun 2014 09:33:52 AM All use subject to JSTOR Terms and Conditions"		9314359ee30992d23c0dacf3df494148aca44298	https://zenodo.org/record/2197610/files/article.pdf	"16,47.52,380.60,325.45,10.80;16,57.36,392.24,175.33,10.01"
doc0012	cite0519	Raw_Reference	"Watt, J., 'The burns of seafarers under oars, sail and steam', Injury: the British Journal of Accident Surgery, Vol. 12, 1, 69-81."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	"338,60.92,302.87,325.98,9.95;338,75.09,316.19,175.58,9.95"
doc0012	cite0632	Raw_Reference	"Keevill, J.J., Medicine and the Navy 1200-1900 (four vols.) I (1200-1649), (London, 1957) I, 10. Zorn, E., 'Schiff_rtzmedizin im Wandel der Zeiten', Medizinische Klinik 69 (1974), 530. Keevill, Medicine and the Navy 1200-1900 I, 85-85. According to J. Duffin, the first quarantine can be traced to the town of Ragusa (now Dubrovnik) in 1377. J. Duffin, History of Medicine: A Scandalously Short Introduction (Toronto, 2001), 142. Keevil, Medicine and the Navy 1200-1900 I , 20. Ibid., 25."		ea4c843fe045e40e11e3f9ef53da2177be6d5e3a	https://scholarlypublications.universiteitleiden.nl/access/item%3A2723076/view	
